areaType,areaName,areaCode,date,newDailyNsoDeathsByDeathDate,cumDailyNsoDeathsByDeathDate
nation,England,E92000001,2020-01-30,1,1
nation,England,E92000001,2020-01-31,0,1
nation,England,E92000001,2020-02-01,0,1
nation,England,E92000001,2020-02-02,1,2
nation,England,E92000001,2020-02-03,0,2
nation,England,E92000001,2020-02-04,0,2
nation,England,E92000001,2020-02-05,0,2
nation,England,E92000001,2020-02-06,0,2
nation,England,E92000001,2020-02-07,0,2
nation,England,E92000001,2020-02-08,0,2
nation,England,E92000001,2020-02-09,0,2
nation,England,E92000001,2020-02-10,0,2
nation,England,E92000001,2020-02-11,0,2
nation,England,E92000001,2020-02-12,0,2
nation,England,E92000001,2020-02-13,0,2
nation,England,E92000001,2020-02-14,0,2
nation,England,E92000001,2020-02-15,0,2
nation,England,E92000001,2020-02-16,0,2
nation,England,E92000001,2020-02-17,0,2
nation,England,E92000001,2020-02-18,0,2
nation,England,E92000001,2020-02-19,0,2
nation,England,E92000001,2020-02-20,0,2
nation,England,E92000001,2020-02-21,0,2
nation,England,E92000001,2020-02-22,1,3
nation,England,E92000001,2020-02-23,0,3
nation,England,E92000001,2020-02-24,0,3
nation,England,E92000001,2020-02-25,0,3
nation,England,E92000001,2020-02-26,0,3
nation,England,E92000001,2020-02-27,0,3
nation,England,E92000001,2020-02-28,0,3
nation,England,E92000001,2020-02-29,0,3
nation,England,E92000001,2020-03-01,0,3
nation,England,E92000001,2020-03-02,1,4
nation,England,E92000001,2020-03-03,0,4
nation,England,E92000001,2020-03-04,1,5
nation,England,E92000001,2020-03-05,2,7
nation,England,E92000001,2020-03-06,2,9
nation,England,E92000001,2020-03-07,0,9
nation,England,E92000001,2020-03-08,2,11
nation,England,E92000001,2020-03-09,5,16
nation,England,E92000001,2020-03-10,3,19
nation,England,E92000001,2020-03-11,7,26
nation,England,E92000001,2020-03-12,11,37
nation,England,E92000001,2020-03-13,16,53
nation,England,E92000001,2020-03-14,19,72
nation,England,E92000001,2020-03-15,28,100
nation,England,E92000001,2020-03-16,44,144
nation,England,E92000001,2020-03-17,54,198
nation,England,E92000001,2020-03-18,66,264
nation,England,E92000001,2020-03-19,71,335
nation,England,E92000001,2020-03-20,109,444
nation,England,E92000001,2020-03-21,126,570
nation,England,E92000001,2020-03-22,172,742
nation,England,E92000001,2020-03-23,188,930
nation,England,E92000001,2020-03-24,237,1167
nation,England,E92000001,2020-03-25,299,1466
nation,England,E92000001,2020-03-26,370,1836
nation,England,E92000001,2020-03-27,416,2252
nation,England,E92000001,2020-03-28,449,2701
nation,England,E92000001,2020-03-29,531,3232
nation,England,E92000001,2020-03-30,631,3863
nation,England,E92000001,2020-03-31,741,4604
nation,England,E92000001,2020-04-01,826,5430
nation,England,E92000001,2020-04-02,892,6322
nation,England,E92000001,2020-04-03,927,7249
nation,England,E92000001,2020-04-04,1023,8272
nation,England,E92000001,2020-04-05,1063,9335
nation,England,E92000001,2020-04-06,1025,10360
nation,England,E92000001,2020-04-07,1145,11505
nation,England,E92000001,2020-04-08,1286,12791
nation,England,E92000001,2020-04-09,1177,13968
nation,England,E92000001,2020-04-10,1163,15131
nation,England,E92000001,2020-04-11,1203,16334
nation,England,E92000001,2020-04-12,1208,17542
nation,England,E92000001,2020-04-13,1076,18618
nation,England,E92000001,2020-04-14,1080,19698
nation,England,E92000001,2020-04-15,1100,20798
nation,England,E92000001,2020-04-16,1147,21945
nation,England,E92000001,2020-04-17,1107,23052
nation,England,E92000001,2020-04-18,1030,24082
nation,England,E92000001,2020-04-19,967,25049
nation,England,E92000001,2020-04-20,992,26041
nation,England,E92000001,2020-04-21,916,26957
nation,England,E92000001,2020-04-22,939,27896
nation,England,E92000001,2020-04-23,893,28789
nation,England,E92000001,2020-04-24,874,29663
nation,England,E92000001,2020-04-25,771,30434
nation,England,E92000001,2020-04-26,763,31197
nation,England,E92000001,2020-04-27,724,31921
nation,England,E92000001,2020-04-28,701,32622
nation,England,E92000001,2020-04-29,699,33321
nation,England,E92000001,2020-04-30,660,33981
nation,England,E92000001,2020-05-01,661,34642
nation,England,E92000001,2020-05-02,590,35232
nation,England,E92000001,2020-05-03,556,35788
nation,England,E92000001,2020-05-04,562,36350
nation,England,E92000001,2020-05-05,537,36887
nation,England,E92000001,2020-05-06,524,37411
nation,England,E92000001,2020-05-07,535,37946
nation,England,E92000001,2020-05-08,482,38428
nation,England,E92000001,2020-05-09,463,38891
nation,England,E92000001,2020-05-10,423,39314
nation,England,E92000001,2020-05-11,355,39669
nation,England,E92000001,2020-05-12,380,40049
nation,England,E92000001,2020-05-13,373,40422
nation,England,E92000001,2020-05-14,373,40795
nation,England,E92000001,2020-05-15,359,41154
nation,England,E92000001,2020-05-16,351,41505
nation,England,E92000001,2020-05-17,316,41821
nation,England,E92000001,2020-05-18,344,42165
nation,England,E92000001,2020-05-19,316,42481
nation,England,E92000001,2020-05-20,303,42784
nation,England,E92000001,2020-05-21,286,43070
nation,England,E92000001,2020-05-22,256,43326
nation,England,E92000001,2020-05-23,255,43581
nation,England,E92000001,2020-05-24,234,43815
nation,England,E92000001,2020-05-25,240,44055
nation,England,E92000001,2020-05-26,260,44315
nation,England,E92000001,2020-05-27,233,44548
nation,England,E92000001,2020-05-28,241,44789
nation,England,E92000001,2020-05-29,216,45005
nation,England,E92000001,2020-05-30,188,45193
nation,England,E92000001,2020-05-31,175,45368
nation,England,E92000001,2020-06-01,179,45547
nation,England,E92000001,2020-06-02,204,45751
nation,England,E92000001,2020-06-03,179,45930
nation,England,E92000001,2020-06-04,163,46093
nation,England,E92000001,2020-06-05,160,46253
nation,England,E92000001,2020-06-06,129,46382
nation,England,E92000001,2020-06-07,137,46519
nation,England,E92000001,2020-06-08,142,46661
nation,England,E92000001,2020-06-09,127,46788
nation,England,E92000001,2020-06-10,142,46930
nation,England,E92000001,2020-06-11,108,47038
nation,England,E92000001,2020-06-12,122,47160
nation,England,E92000001,2020-06-13,85,47245
nation,England,E92000001,2020-06-14,119,47364
nation,England,E92000001,2020-06-15,92,47456
nation,England,E92000001,2020-06-16,103,47559
nation,England,E92000001,2020-06-17,91,47650
nation,England,E92000001,2020-06-18,79,47729
nation,England,E92000001,2020-06-19,76,47805
nation,England,E92000001,2020-06-20,76,47881
nation,England,E92000001,2020-06-21,67,47948
nation,England,E92000001,2020-06-22,74,48022
nation,England,E92000001,2020-06-23,89,48111
nation,England,E92000001,2020-06-24,93,48204
nation,England,E92000001,2020-06-25,97,48301
nation,England,E92000001,2020-06-26,70,48371
nation,England,E92000001,2020-06-27,61,48432
nation,England,E92000001,2020-06-28,62,48494
nation,England,E92000001,2020-06-29,63,48557
nation,England,E92000001,2020-06-30,71,48628
nation,England,E92000001,2020-07-01,44,48672
nation,England,E92000001,2020-07-02,55,48727
nation,England,E92000001,2020-07-03,45,48772
nation,England,E92000001,2020-07-04,46,48818
nation,England,E92000001,2020-07-05,44,48862
nation,England,E92000001,2020-07-06,48,48910
nation,England,E92000001,2020-07-07,41,48951
nation,England,E92000001,2020-07-08,44,48995
nation,England,E92000001,2020-07-09,56,49051
nation,England,E92000001,2020-07-10,42,49093
nation,England,E92000001,2020-07-11,33,49126
nation,England,E92000001,2020-07-12,29,49155
nation,England,E92000001,2020-07-13,42,49197
nation,England,E92000001,2020-07-14,38,49235
nation,England,E92000001,2020-07-15,39,49274
nation,England,E92000001,2020-07-16,18,49292
nation,England,E92000001,2020-07-17,31,49323
nation,England,E92000001,2020-07-18,28,49351
nation,England,E92000001,2020-07-19,22,49373
nation,England,E92000001,2020-07-20,29,49402
nation,England,E92000001,2020-07-21,30,49432
nation,England,E92000001,2020-07-22,34,49466
nation,England,E92000001,2020-07-23,33,49499
nation,England,E92000001,2020-07-24,17,49516
nation,England,E92000001,2020-07-25,20,49536
nation,England,E92000001,2020-07-26,28,49564
nation,England,E92000001,2020-07-27,16,49580
nation,England,E92000001,2020-07-28,20,49600
nation,England,E92000001,2020-07-29,21,49621
nation,England,E92000001,2020-07-30,14,49635
nation,England,E92000001,2020-07-31,26,49661
nation,England,E92000001,2020-08-01,16,49677
nation,England,E92000001,2020-08-02,15,49692
nation,England,E92000001,2020-08-03,19,49711
nation,England,E92000001,2020-08-04,20,49731
nation,England,E92000001,2020-08-05,7,49738
nation,England,E92000001,2020-08-06,17,49755
nation,England,E92000001,2020-08-07,19,49774
nation,England,E92000001,2020-08-08,18,49792
nation,England,E92000001,2020-08-09,18,49810
nation,England,E92000001,2020-08-10,23,49833
nation,England,E92000001,2020-08-11,20,49853
nation,England,E92000001,2020-08-12,20,49873
nation,England,E92000001,2020-08-13,18,49891
nation,England,E92000001,2020-08-14,15,49906
nation,England,E92000001,2020-08-15,21,49927
nation,England,E92000001,2020-08-16,12,49939
nation,England,E92000001,2020-08-17,19,49958
nation,England,E92000001,2020-08-18,11,49969
nation,England,E92000001,2020-08-19,10,49979
nation,England,E92000001,2020-08-20,16,49995
nation,England,E92000001,2020-08-21,9,50004
nation,England,E92000001,2020-08-22,11,50015
nation,England,E92000001,2020-08-23,16,50031
nation,England,E92000001,2020-08-24,8,50039
nation,England,E92000001,2020-08-25,19,50058
nation,England,E92000001,2020-08-26,15,50073
nation,England,E92000001,2020-08-27,11,50084
nation,England,E92000001,2020-08-28,11,50095
nation,England,E92000001,2020-08-29,8,50103
nation,England,E92000001,2020-08-30,8,50111
nation,England,E92000001,2020-08-31,16,50127
nation,England,E92000001,2020-09-01,9,50136
nation,England,E92000001,2020-09-02,13,50149
